,Brand,Model,Year,Status,Mileage,Dealer,Price
24143,Dodge,Charger,2020,Certified,22903.0,Ken Ganley Chrysler Dodge Jeep Ram Aurora,33288.0
24144,Jeep,Wrangler,2024,New,0.0,Ken Ganley Chrysler Dodge Jeep Ram Aurora,61100.0
24145,Volvo,XC90,2018,Used,62753.0,Ken Ganley Chrysler Dodge Jeep Ram Aurora,28279.0
24146,Jeep,Wrangler,2024,New,0.0,Ken Ganley Chrysler Dodge Jeep Ram Aurora,71286.0
24147,BMW,iX xDrive50,2024,New,0.0,BMW Cleveland,96395.0
24148,Dodge,Charger,2023,New,0.0,S&L Motors,35995.0
24149,Kia,K5,2024,New,0.0,Golling KIA of Madison Heights,34260.0
24150,Kia,GT,2024,New,0.0,Golling KIA of Madison Heights,29330.0
24151,Kia,K5,2024,New,0.0,Golling KIA of Madison Heights,34325.0
24152,Jeep,Wrangler,2015,Used,80578.0,Bowman Auto Center,19938.0
24153,Ford,Escape,2016,Used,147200.0,Bowman Auto Center,8952.0
24154,Dodge,Charger,2019,Used,122850.0,Golling Toyota of Warren,22500.0
24155,Acura,RDX,2019,Used,97621.0,Golling Toyota of Warren,25999.0
24156,Toyota,Highlander,2020,Used,36673.0,Golling Toyota of Warren,35300.0
24157,RAM,3500,2023,New,0.0,"A. M. Maus and Son, Inc.",85436.0
24158,RAM,3500,2024,New,0.0,"A. M. Maus and Son, Inc.",63485.0
24159,Tesla,Model 3,2019,Used,32316.0,Garrett Motors,29555.0
24160,Kia,Stinger,2023,New,0.0,South Hills Kia,53585.0
24161,Chevrolet,Tahoe,2023,New,0.0,Hamilton Chevrolet,70650.0
24162,Acura,RDX,2023,New,0.0,Spitzer Acura,48395.0
24163,Cadillac,CT5,2024,New,0.0,Genesis Cadillac,109825.0
24164,Ford,Titan,2013,Used,200784.0,Betten Baker Chevy Buick GMC of Alma,4499.0
24165,Chevrolet,Traverse,2023,New,0.0,Boyd Chevrolet Buick GMC of Emporia,39690.0
24166,Toyota,FJ Cruiser,2007,Used,92084.0,Seeley Auto Sales,17995.0
24167,Lincoln,Navigator,2023,New,0.0,South Hills Lincoln,107440.0
24169,Genesis,G70,2023,New,0.0,Spitzer Hyundai Cleveland,52205.0
24170,Jeep,Compass,2016,Used,88553.0,Summit Place Kia Auburn Hills,11877.0
24171,Kia,Carnival,2023,Certified,11571.0,Summit Place Kia Auburn Hills,35577.0
24172,Kia,LX,2024,New,0.0,Summit Place Kia Auburn Hills,27135.0
24173,Toyota,4Runner,2023,New,0.0,Toyota of Wausau,52254.0
24174,Toyota,4Runner,2022,Used,46383.0,Toyota of Wausau,39753.0
24175,BMW,X7,2021,Used,35135.0,Toyota of Wausau,73898.0
24176,Audi,S5,2023,New,0.0,Audi Rochester Hills,68125.0
24177,Audi,SQ8,2023,New,0.0,Audi Rochester Hills,116145.0
24178,Audi,S5,2023,New,0.0,Audi Rochester Hills,68930.0
24179,Ford,F-150,2010,Used,173969.0,Al Serra Auto Plaza,7322.0
24180,Chevrolet,Equinox,2009,Used,134219.0,Al Serra Auto Plaza,4500.0
24181,BMW,M4,2024,New,0.0,BMW of Rochester Hills,102960.0
24182,BMW,X3,2024,New,0.0,BMW of Rochester Hills,55140.0
24183,BMW,M4,2024,New,0.0,BMW of Rochester Hills,93245.0
24184,Chevrolet,Corvette,2008,Used,79911.0,LaFontaine Ford Lincoln,21500.0
24185,Toyota,Tundra,2023,New,0.0,Brewer Airport Toyota,66553.0
24186,Toyota,Sequoia,2024,New,0.0,Brewer Airport Toyota,88938.0
24187,Chrysler,Pacifica,2017,Used,91762.0,Moran Chevrolet,17992.0
24188,Ford,EcoSport,2022,New,0.0,Fairway Ford,23805.0
24189,Lexus,RX,2021,Used,14008.0,Meade Lexus of Lakeside,43697.0
24190,Dodge,1500,2010,Used,181893.0,Milosch's Pre-Owned Superstore,10500.0
24191,Nissan,Versa,2023,New,0.0,#1 Cochran Nissan South Hills,22110.0
24192,Volkswagen,Golf,2022,Certified,12646.0,Cochran Volkswagen South Hills,34013.0
24193,Land Rover,Range Rover,2023,New,0.0,Land Rover Lakeside,97020.0
24194,Land Rover,Range Rover,2023,New,0.0,Land Rover Lakeside,90585.0
24195,GMC,Canyon,2023,New,0.0,Power of Bowser,54805.0
24198,Chevrolet,Traverse,2023,New,0.0,North Star Chevrolet West Liberty,44015.0
24199,Dodge,Challenger,2011,Used,12282.0,Kufleitner Chrysler Dodge Jeep Ram,27997.0
24200,BMW,X5,2024,New,0.0,Preston BMW,76075.0
24201,BMW,X5,2024,New,0.0,Preston BMW,72670.0
24203,Lexus,NX,2024,New,0.0,Classic Lexus Willoughby Hills,46540.0
24204,Chevrolet,Colorado,2023,New,0.0,Swant Graber Auto Group Chevrolet Dodge Ford RAM,43385.0
24205,Cadillac,Escalade,2022,Used,9450.0,Chrysler World,87000.0
24206,Kia,Sportage,2023,New,0.0,Preston Superstore,43115.0
24207,Chevrolet,Colorado,2023,New,0.0,Preston Superstore,38265.0
24208,Mazda,CL,2023,New,0.0,CardinaleWay Mazda Mesa,35542.0
24209,Kia,Niro,2023,New,0.0,Courtesy Kia,35789.0
24210,Kia,Sorento,2022,Certified,22071.0,Courtesy Kia,42250.0
24211,Kia,Telluride,2024,New,0.0,Courtesy Kia,43764.0
24212,Kia,Telluride,2024,New,0.0,Courtesy Kia,38634.0
24213,Kia,Telluride,2024,New,0.0,Courtesy Kia,41629.0
24214,RAM,1500,2024,New,0.0,Courtesy Chrysler Dodge Jeep RAM of Superstition Springs,49500.0
24215,Jeep,Wrangler,2023,New,0.0,Courtesy Chrysler Dodge Jeep RAM of Superstition Springs,59964.0
24216,RAM,1500,2023,New,0.0,Courtesy Chrysler Dodge Jeep RAM of Superstition Springs,40454.0
24217,Jeep,Grand Cherokee,2022,New,0.0,Courtesy Chrysler Dodge Jeep RAM of Superstition Springs,55114.0
24218,RAM,1500,2023,New,0.0,Courtesy Chrysler Dodge Jeep RAM of Superstition Springs,55727.0
24219,Toyota,Tacoma,2023,Used,6240.0,Suburban Ford of Romeo,37995.0
24220,Ford,Explorer,2022,Certified,18939.0,Suburban Ford of Romeo,45495.0
24221,Porsche,Macan,2017,Used,39296.0,Yalcars,35249.0
24222,BMW,xD,2018,Used,40128.0,Yalcars,35624.0
24223,Audi,A6,2014,Used,157014.0,Yalcars,11429.0
24224,Alfa Romeo,Spider,1987,Used,62422.0,Yalcars,13991.0
24225,Jeep,Grand Cherokee,2023,New,0.0,Jim Riehls Friendly Chrysler Dodge Jeep Ram of Romeo,68481.0
24226,RAM,1500,2023,New,0.0,Jim Riehls Friendly Chrysler Dodge Jeep Ram of Romeo,44057.0
24227,Jeep,Wagoneer,2023,New,0.0,Junction Auto Family - Chrysler Jeep Dodge Ram Buick GMC,81605.0
24228,Chevrolet,Camaro,2023,Used,2408.0,St. Cloud Subaru,42999.0
24229,Toyota,Sienna,2022,Used,31706.0,Earnhardt Chrysler Jeep Dodge RAM,47988.0
24230,GMC,Yukon,2021,Used,37500.0,Henry Brown Buick GMC,72000.0
24231,RAM,2500,2024,New,0.0,Brickner's Park City,82265.0
24232,RAM,2500,2024,New,0.0,Brickner's Park City,81030.0
24233,Hyundai,Kona,2023,New,0.0,Classic Hyundai,30825.0
24234,Volkswagen,Atlas,2024,New,0.0,Classic Volkswagen Mentor,45956.0
24235,Ford,Explorer,2023,New,0.0,San Tan Ford,53295.0
24236,Lexus,IS,2022,Used,7973.0,Bill Luke Santan,42973.0
24237,Nissan,Frontier,2022,Used,15536.0,Bill Luke Santan,26073.0
24238,Dodge,Charger,2016,Used,68514.0,Bill Luke Santan,48495.0
24239,Nissan,Frontier,2022,Used,16437.0,Bill Luke Santan,26873.0
24240,Nissan,Frontier,2022,Used,26306.0,Bill Luke Santan,30373.0
24241,MINI,Cooper,2020,Used,36187.0,Bill Luke Santan,22873.0
24242,BMW,xD,2018,Used,28719.0,LW Automotive,24700.0
24243,BMW,435 i,2015,Used,118621.0,Baierl Honda,13999.0
24244,Subaru,Legacy,2011,Used,62521.0,Baierl Honda,11726.0
24245,Honda,Ridgeline,2023,New,0.0,Baierl Honda,48060.0
24246,Honda,Ridgeline,2023,New,0.0,Baierl Honda,46105.0
24247,Mercedes,GLE,2024,New,0.0,Mercedes-Benz of Gilbert,71860.0
24248,Audi,A6,2023,New,0.0,Audi Gilbert,67015.0
24249,Nissan,Leaf S,2023,New,0.0,AutoNation Nissan Chandler,33995.0
24250,Nissan,Leaf S,2023,New,0.0,AutoNation Nissan Chandler,30995.0
24251,Chevrolet,Trailblazer,2023,New,0.0,McElwain Chevrolet,26230.0
24252,Chevrolet,Colorado,2023,New,0.0,McElwain Chevrolet,44875.0
24253,Honda,Civic,2017,Used,69525.0,Rollit Motors,18900.0
24254,Audi,Q5,2016,Used,124656.0,Kenny Ross Mazda,12998.0
24255,Hyundai,Sonata,2023,New,0.0,Pearson Hyundai,29610.0
24256,Ford,Expedition,2024,New,0.0,Larry H. Miller Ford Mesa,92617.0
24257,Ford,Expedition,2023,New,0.0,Sheehy Ford Lincoln of Richmond,82214.0
24258,Jeep,Grand Cherokee,2014,Used,94876.0,Sheehy Ford Lincoln of Richmond,16250.0
24259,Kia,Carnival,2023,Used,12502.0,Sheehy Ford Lincoln of Richmond,33500.0
24260,Ford,Expedition,2020,Certified,31747.0,Sheehy Ford Lincoln of Richmond,45950.0
24261,Mazda,CL,2023,New,0.0,Berge Mazda,35442.0
24262,Mazda,Mazda3,2024,New,0.0,Berge Mazda,31323.0
24263,Jeep,Grand Wagoneer,2023,New,0.0,Krebs Chrysler Jeep Dodge RAM,93517.0
24264,Jeep,Grand Wagoneer,2023,New,0.0,Krebs Chrysler Jeep Dodge RAM,111308.0
24265,Dodge,Durango,2023,New,0.0,Schaefer & Bierlein Chrysler Dodge Jeep Ram Fiat,58225.0
24266,Cadillac,Escalade,2023,New,0.0,#1 Cochran Cadillac Monroeville,99980.0
24267,Toyota,Tundra,2023,New,0.0,Preston Toyota,63363.0
24268,Toyota,Tundra,2023,New,0.0,Preston Toyota,63307.0
24269,Toyota,Tundra,2023,New,0.0,Preston Toyota,63798.0
24270,Toyota,Tundra,2024,New,0.0,Preston Toyota,71998.0
24271,Toyota,Tundra,2023,New,0.0,Preston Toyota,69235.0
24272,Toyota,Tundra,2023,New,0.0,Spitzer Toyota,64712.0
24274,Toyota,RAV4,2023,New,0.0,Berge Toyota,35885.0
24275,Toyota,Corolla,2023,New,0.0,Berge Toyota,23227.0
24276,Toyota,4Runner,2023,New,0.0,Berge Toyota,44159.0
24277,Toyota,RAV4,2023,New,0.0,Berge Toyota,41398.0
24278,Toyota,Highlander,2023,New,0.0,Berge Toyota,39046.0
24279,Toyota,Tundra,2023,New,0.0,Berge Toyota,72052.0
24280,Toyota,Tundra,2023,New,0.0,Berge Toyota,51637.0
24281,Nissan,Leaf S,2023,New,0.0,Larry H. Miller Nissan Mesa,29411.0
24282,Lexus,ES,2020,Used,46964.0,Nissan of Richmond,31495.0
24283,BMW,330 i,2022,Used,15475.0,Nissan of Richmond,34995.0
24284,Audi,A5,2021,Used,62678.0,Nissan of Richmond,26995.0
24285,Audi,A4,2020,Used,30368.0,Nissan of Richmond,25995.0
24286,Audi,Q5,2018,Used,58255.0,Nissan of Richmond,24495.0
24287,Audi,Q5,2020,Used,65210.0,Nissan of Richmond,24495.0
24288,Mazda,Mazda3,2020,Used,22806.0,Nissan of Richmond,21495.0
24289,RAM,2500,2024,New,0.0,Dick Huvaere's Richmond Chrysler Dodge Jeep RAM,71395.0
24290,Chrysler,LX,2008,Used,130016.0,Dick Huvaere's Richmond Chrysler Dodge Jeep RAM,3410.0
24291,Ford,Escape,2023,New,0.0,Phil Fitts Ford,35845.0
24292,Lamborghini,Urus,2021,Used,14655.0,Luxury Auto Collection,239999.0
24293,Mercedes,G 550,2014,Used,72257.0,Luxury Auto Collection,61999.0
24294,Ford,Expedition,2020,Used,82591.0,Battlefield Toyota of Culpeper,37907.0
24295,Dodge,Challenger,2018,Used,18600.0,Battlefield Chevrolet of Culpeper,31994.0
24296,Tesla,Model 3,2019,Used,59329.0,HoneyCar - Richmond,26839.0
24297,Chevrolet,Corvette,2021,Used,7860.0,Cars Land,75500.0
24298,Chevrolet,Corvette,2021,Used,8873.0,Cars Land,79500.0
24299,BMW,M440 i,2022,Used,18867.0,Cars Land,50950.0
24300,Tesla,Model Y,2023,Used,4469.0,Cars Land,48750.0
24301,Tesla,Model X,2017,Used,35333.0,Cars Land,56950.0
24302,Jeep,Grand Wagoneer,2023,New,0.0,Pearson Chrysler Jeep Dodge RAM,109531.0
24303,Jeep,Wrangler,2024,New,0.0,Pearson Chrysler Jeep Dodge RAM,43845.0
24304,Mercedes,GLE,2023,Used,14330.0,Certified Benz & Beemer,79800.0
24305,BMW,M4,2018,Used,55956.0,Certified Benz & Beemer,46500.0
24306,Mercedes,4MATIC,2020,Used,31541.0,Certified Benz & Beemer,81000.0
24307,Audi,S4,2019,Used,28713.0,Certified Benz & Beemer,38500.0
24308,Jeep,Wrangler,2024,New,0.0,Airpark Dodge Chrysler Jeep RAM,65080.0
24309,Jeep,Grand Wagoneer,2023,New,0.0,Airpark Dodge Chrysler Jeep RAM,99380.0
24310,Jeep,Wagoneer,2023,New,0.0,Airpark Dodge Chrysler Jeep RAM,71365.0
24311,Ford,Bronco,2023,New,0.0,Richmond Ford Lincoln,55110.0
24312,Toyota,Tundra,2023,New,0.0,Right Toyota,67718.0
24313,Mitsubishi,Outlander,2023,New,0.0,Sendell Motors,35810.0
24314,Subaru,Crosstrek,2024,New,0.0,Sendell Motors,28565.0
24315,Chevrolet,Camaro,2024,New,0.0,Parks Chevrolet Richmond,33170.0
24316,Chevrolet,Corvette,2024,New,0.0,Parks Chevrolet Richmond,83825.0
24317,Porsche,911,2023,Used,1430.0,Cascio Motors,284950.0
24318,Hyundai,Tucson,2024,New,0.0,AutoNation Hyundai Tempe,38519.0
24319,Hyundai,Ioniq,2023,New,0.0,AutoNation Hyundai Tempe,55540.0
24320,Hyundai,Ioniq,2023,New,0.0,AutoNation Hyundai Tempe,54470.0
24321,Chevrolet,Camaro,2023,New,0.0,Freeway Chevrolet,52350.0
24322,Ford,Ranger,2023,New,0.0,Earnhardt Ford,44115.0
24323,BMW,M4,2020,Used,10222.0,Toyota of Greensburg,69997.0
24325,Mercedes,4MATIC,2022,Used,4124.0,Mercedes-Benz of Chandler,125000.0
24326,Lexus,NX,2018,Used,39211.0,Bill Luke Tempe,29573.0
24327,Alfa Romeo,Stelvio,2023,New,0.0,Bill Luke Tempe,45965.0
24328,Audi,S6,2023,New,0.0,Audi North Scottsdale,96040.0
24329,Audi,RS 3,2019,Used,51668.0,Audi North Scottsdale,46493.0
24330,Ferrari,Roma,2021,Used,2743.0,Scottsdale Ferrari-Maserati,249900.0
24331,Maserati,Quattroporte,2022,New,0.0,Scottsdale Ferrari-Maserati,115855.0
24332,Land Rover,Defender,2023,New,0.0,Land Rover North Scottsdale,109675.0
24333,Acura,MDX,2023,New,0.0,Acura North Scottsdale,51561.0
24334,Acura,Integra,2024,New,0.0,Acura North Scottsdale,38295.0
24335,Jeep,Wrangler,2024,New,0.0,Classic Chrysler Dodge Jeep Ram of Madison,67875.0
24336,Audi,Q8,2021,Used,65840.0,Winners Circle Chrysler Dodge Jeep Ram of Franklin VA,49490.0
24337,Honda,Passport,2021,Used,34701.0,Camelback Toyota,28488.0
24338,Lexus,LS,2014,Used,101551.0,Camelback Toyota,23888.0
24339,Volvo,S90,2018,Used,37408.0,Camelback Toyota,23488.0
24340,Jaguar,F-TYPE,2018,Used,31250.0,Camelback Toyota,39888.0
24341,Toyota,Corolla,2023,New,0.0,Camelback Toyota,34609.0
24342,Kia,Sorento,2023,New,0.0,Camelback Kia,51730.0
24343,Honda,Ridgeline,2023,New,0.0,Showcase Honda,48145.0
24344,Honda,CR-V,2024,New,0.0,Showcase Honda,35130.0
24345,Chevrolet,Tahoe,2021,Certified,37056.0,Courtesy Chevrolet,57000.0
24346,Chevrolet,Camaro,2023,New,0.0,Courtesy Chevrolet,36755.0
24347,Cadillac,XT5,2021,Certified,29137.0,Coulter Cadillac Buick GMC,29155.0
24348,Cadillac,Escalade,2023,New,0.0,Coulter Cadillac Buick GMC,107760.0
24349,GMC,Yukon,2023,New,0.0,Coulter Cadillac Buick GMC,93375.0
24350,Buick,Envista,2024,New,0.0,Coulter Cadillac Buick GMC,27115.0
24351,Chevrolet,SS,2014,Used,66702.0,Coulter Cadillac Buick GMC,32954.0
24352,Buick,Envista,2024,New,0.0,Coulter Cadillac Buick GMC,28115.0
24353,Cadillac,Escalade,2023,New,0.0,Coulter Cadillac Buick GMC,103320.0
24354,GMC,Yukon,2023,New,0.0,Coulter Cadillac Buick GMC,76885.0
24355,BMW,Coupe,2023,New,0.0,Chapman BMW on Camelback,56670.0
24356,BMW,X7,2022,Certified,24998.0,Chapman BMW on Camelback,74490.0
24357,Mercedes,GLE,2020,Used,46216.0,Chapman BMW on Camelback,59171.0
24358,BMW,X3,2021,Certified,33701.0,Chapman BMW on Camelback,41783.0
24359,Toyota,Tacoma,2017,Used,40215.0,Chapman BMW on Camelback,42656.0
24360,Mercedes,GLC,2020,Used,40305.0,Chapman BMW on Camelback,47635.0
24361,Nissan,Leaf S,2015,Used,66682.0,Chapman BMW on Camelback,9144.0
24362,BMW,Coupe,2023,New,0.0,Chapman BMW on Camelback,62045.0
24363,Tesla,Model S,2022,Used,8751.0,Chapman BMW on Camelback,72681.0
24364,Land Rover,Range Rover,2018,Used,64958.0,Chapman BMW on Camelback,45437.0
24365,BMW,i7,2023,New,0.0,Chapman BMW on Camelback,129745.0
24366,Lexus,RX,2017,Used,63396.0,Chapman BMW on Camelback,29970.0
24367,Mercedes,4MATIC,2018,Used,57387.0,Chapman BMW on Camelback,71076.0
24368,Honda,CR-V,2021,Used,32685.0,Chapman BMW on Camelback,28789.0
24369,Tesla,Model X,2017,Used,75481.0,Chapman BMW on Camelback,42496.0
24370,Toyota,Prius,2014,Used,97218.0,Right Choice Automotive,12750.0
24372,Lexus,IS,2023,New,0.0,Earnhardt Lexus,52165.0
24373,Lexus,RZ 450e,2023,New,0.0,Earnhardt Lexus,62475.0
24374,Ford,F-150,2020,Used,48825.0,Liberty Mitsubishi,38999.0
24375,BMW,X5,2014,Used,95522.0,Liberty Mitsubishi,18999.0
24376,GMC,Sierra,2023,New,0.0,Front Royal Buick GMC,80500.0
24377,Nissan,Titan,2024,New,0.0,Granite Nissan,61430.0
24378,RAM,1500,2023,New,0.0,Bill Luke Chrysler Jeep Dodge RAM,65163.0
24379,RAM,1500,2022,New,0.0,Bill Luke Chrysler Jeep Dodge RAM,69121.0
24380,RAM,1500,2024,New,0.0,Bill Luke Chrysler Jeep Dodge RAM,51583.0
24381,Cadillac,LYRIQ,2024,New,0.0,Alexandria Motors,67415.0
24382,RAM,1500,2024,New,0.0,AutoNation Chrysler Dodge Jeep Ram and FIAT North Phoenix,52655.0
24383,Jeep,Wrangler,2024,New,0.0,CDJR of Greenville,61240.0
24384,Toyota,Tundra,2023,New,0.0,Victory Toyota of Jefferson,60783.0
24385,Chevrolet,Silverado,2015,Used,75917.0,HoneyCar,28289.0
24386,Chevrolet,Tahoe,2022,Used,30946.0,Wright Automotive,68997.0
24387,Chevrolet,Sonic,2012,Used,122100.0,Dealer 1 Auto,3650.0
24388,GMC,Yukon,2023,Certified,18679.0,Malloy Chevrolet,72478.0
24389,Chevrolet,Corvette,2016,Used,16058.0,Malloy Chevrolet,70186.0
24390,Volkswagen,Jetta,2021,Used,34533.0,Malloy Chevrolet,25545.0
24391,Ford,F-450,2023,New,0.0,Malloy Ford of Winchester,74890.0
24392,Ford,F-450,2023,New,0.0,Malloy Ford of Winchester,92295.0
24393,Ford,F-450,2023,New,0.0,Malloy Ford of Winchester,87440.0
24394,Jeep,Wrangler,2023,New,0.0,Moore Chrysler Jeep Fiat,60309.0
24395,GMC,Sierra,2023,New,0.0,Liberty GMC,70025.0
24396,Mercury,LS,2006,Used,104507.0,Schafer Chevrolet,4500.0
24397,GMC,Sierra,2017,Used,83998.0,Schafer Chevrolet,42000.0
24398,Chevrolet,Camaro,2023,New,0.0,Gateway Chevrolet,76161.0
24399,Audi,A3,2017,Used,63823.0,Liberty Buick,17510.0
24400,Dodge,Challenger,2015,Used,73671.0,Liberty Buick,15979.0
24401,Buick,Encore,2022,Used,13863.0,Liberty Buick,18419.0
24402,Dodge,Grand Caravan,2009,Used,128883.0,Liberty Buick,5595.0
24403,Chevrolet,Traverse,2014,Used,162779.0,Liberty Buick,6714.0
24404,Volkswagen,Atlas,2024,New,0.0,Lunde's Peoria Volkswagen,41051.0
24405,Jeep,Grand Cherokee,2023,New,0.0,Larry H. Miller Chrysler Jeep Avondale,45314.0
24406,Infiniti,QX60,2023,New,0.0,INFINITI of Peoria,62150.0
24407,Toyota,Tacoma,2001,Used,264714.0,Auto House Phoenix,8495.0
24408,Acura,TLX,2023,Certified,3832.0,Acura of Peoria,31985.0
24409,Chevrolet,Corvette,2017,Used,18058.0,Country Chevrolet,49499.0
24410,Toyota,Tacoma,2020,Used,35288.0,Country Chevrolet,37999.0
24411,GMC,Yukon,2020,Used,60684.0,Country Chevrolet,42999.0
24412,Chevrolet,Silverado,2021,Certified,23376.0,Country Chevrolet,47999.0
24413,Chevrolet,Camaro,2021,Used,7726.0,Country Chevrolet,69999.0
24414,Chevrolet,Corvette,2019,Used,12455.0,Country Chevrolet,66999.0
24415,Chevrolet,Tahoe,2021,Certified,22154.0,Country Chevrolet,66999.0
24416,Hyundai,Sonata,2021,Used,27641.0,Alpha Motorsports Fredericksburg,23800.0
24417,Maserati,Quattroporte,2019,Used,17408.0,Alpha Motorsports Fredericksburg,45000.0
24418,Tesla,Model X,2019,Used,25208.0,Alpha Motorsports Fredericksburg,59000.0
24419,Chevrolet,Silverado,2009,Used,134356.0,Alpha Motorsports Fredericksburg,16000.0
24420,BMW,Coupe,2019,Used,29307.0,Alpha Motorsports Fredericksburg,25000.0
24421,Land Rover,Defender,2023,Used,5732.0,Alpha Motorsports Fredericksburg,66000.0
24422,Tesla,Model 3,2018,Used,29606.0,Alpha Motorsports Fredericksburg,28000.0
24423,Tesla,Model X,2022,Used,23235.0,Alpha Motorsports Fredericksburg,74000.0
24424,Audi,S7,2016,Used,43865.0,Alpha Motorsports Fredericksburg,36000.0
24425,Mercedes,S-Class,2019,Used,19285.0,Alpha Motorsports Fredericksburg,54000.0
24426,Jeep,Wagoneer,2022,Used,14798.0,Alpha Motorsports Fredericksburg,60000.0
24427,Mercedes,AMG GT,2021,Used,7214.0,Alpha Motorsports Fredericksburg,128000.0
24428,Toyota,Tundra,2023,New,0.0,Sheehy Toyota of Fredericksburg,67673.0
24429,Volvo,XC60,2017,Used,108531.0,Volvo Cars of Fredericksburg,14750.0
24430,Kia,Sportage,2013,Used,164501.0,Volvo Cars of Fredericksburg,6500.0
24431,Mercedes,GLS 450,2024,New,0.0,Mercedes-Benz of Fredericksburg,110970.0
24432,Mercedes,GLS 450,2024,New,0.0,Mercedes-Benz of Fredericksburg,101855.0
24433,RAM,1500,2022,Used,14517.0,Safford Chrysler Jeep Dodge RAM of Warrenton,85000.0
24434,Audi,Q7,2020,Used,54935.0,Safford Chrysler Jeep Dodge RAM of Warrenton,35000.0
24435,Ford,Focus,2014,Used,89617.0,Safford Chrysler Jeep Dodge RAM of Warrenton,15000.0
24436,Audi,RS 5,2019,Used,19330.0,Sheehy Ford of Warrenton,58450.0
24437,Ford,Mustang,2024,New,0.0,Sheehy Ford of Warrenton,49395.0
24438,Hyundai,Tucson,2022,Used,15713.0,Sheehy Buick GMC Fredericksburg,34741.0
24439,Volkswagen,Golf,2022,Used,18420.0,Safford Volkswagen of Fredericksburg,33950.0
24440,Ford,Mustang,2021,Used,4635.0,Safford Volkswagen of Fredericksburg,51500.0
24441,Kia,Telluride,2024,New,0.0,Sands Kia,52575.0
24442,Kia,Sorento,2023,New,0.0,Sands Kia,51595.0
24443,Kia,Seltos,2024,New,0.0,Sands Kia,32690.0
24444,Toyota,Crown,2023,New,0.0,Serra Toyota of Traverse City,47776.0
24445,Toyota,Tacoma,2023,New,0.0,Serra Toyota of Traverse City,37126.0
24446,Jeep,Wrangler,2011,Used,142825.0,Classic Nissan Williamsburg,15994.0
24447,Nissan,Frontier,2023,New,0.0,Vista Nissan,47308.0
24448,Mazda,MX-5 Miata,2009,Used,67505.0,West Point Ford,13995.0
24449,BMW,i3,2014,Used,43763.0,Bayside Chrysler Dodge Jeep Ram,11693.0
24450,Genesis,G80,2017,Used,91940.0,Bayside Chrysler Dodge Jeep Ram,17293.0
24451,Jeep,Wrangler,2021,Used,22649.0,Bayside Chrysler Dodge Jeep Ram,36433.0
24452,Toyota,Tundra,2023,New,0.0,CMA Chevrolet Toyota,65527.0
24453,Hyundai,Veloster,2013,Used,192641.0,Jones Ford Buckeye,4745.0
24454,Tesla,Model S,2017,Used,40983.0,Alpha Motorsports Manassas,31000.0
24455,Nissan,Leaf S,2018,Used,4039.0,Alpha Motorsports Manassas,18500.0
24456,Porsche,Taycan,2020,Used,31347.0,Alpha Motorsports Manassas,75000.0
24457,Porsche,Taycan,2021,Used,25134.0,Alpha Motorsports Manassas,79900.0
24458,BMW,330 i,2020,Used,36676.0,Alpha Motorsports Manassas,26000.0
24459,Nissan,Maxima,2020,Used,16787.0,Alpha Motorsports Manassas,29900.0
24460,Tesla,Model S,2023,Used,2071.0,Alpha Motorsports Manassas,74000.0
24461,BMW,X1,2020,Used,43231.0,Alpha Motorsports Manassas,23600.0
24463,Honda,Accord,2020,Used,49980.0,Auto Giants Mitsubishi,25000.0
24464,Hyundai,Venue,2023,New,0.0,Safford Brown Hyundai Manassas,24650.0
24465,Hyundai,Venue,2023,New,0.0,Southern Hyundai Chesapeake,21585.0
24466,Hyundai,Santa Fe,2023,New,0.0,Southern Hyundai Chesapeake,43810.0
24467,Hyundai,Santa Fe,2023,New,0.0,Southern Hyundai Chesapeake,41820.0
24469,Cadillac,XT6,2020,Certified,24949.0,Parsons Opequon Motors,43801.0
24470,Volvo,XC90,2020,Used,25948.0,VINS DC,38980.0
24471,Tesla,Model S,2020,Used,22297.0,VINS DC,48980.0
24472,Mercedes,GLS 450,2019,Used,18049.0,VINS DC,43980.0
24473,Nissan,Altima,2017,Used,44815.0,Lindsay Volkswagen of Manassas,15438.0
24474,Volkswagen,ID.4,2023,New,0.0,Lindsay Volkswagen of Manassas,47572.0
24475,Ford,F-450,2023,New,0.0,Parsons Ford Lincoln,106600.0
24476,RAM,3500,2023,New,0.0,Nolf Chrysler-Dodge Inc,80760.0
24477,RAM,2500,2023,New,0.0,Nolf Chrysler-Dodge Inc,57630.0
24478,RAM,2500,2023,New,0.0,Nolf Chrysler-Dodge Inc,58000.0
24479,BMW,M4,2023,Used,6197.0,Casey BMW,83929.0
24480,Toyota,Sequoia,2023,Used,6376.0,Casey BMW,71575.0
24481,BMW,X5,2024,Used,2415.0,Casey BMW,71435.0
24482,Tesla,Model S,2014,Used,33996.0,Casey BMW,31935.0
